Real(z),Imag(z),Real(f(z)),Imag(f(z))
1.8396288961184508,1.7052879569881565,4.155485251422051,8.684769917732734
-0.09115628934533104,0.8751452903522123,-0.9398823888291103,0.5907405860913246
-0.29713835599526783,1.2013818338384517,-1.9493038200640063,0.688810421618228
-1.5360341330360288,0.5609267510580871,-1.0273062282728942,-1.6013517694002761
-1.6317823520042452,-1.2973886173266793,-2.284068284064817,0.6393344642363701
-1.2277761452351919,-1.8275952276103773,-4.288222343646024,-0.16743480800935018
-0.2497280402555231,0.8281745643501521,-1.1229650954577464,0.24271230681103395
-1.7230621889860456,-1.4432792148236073,-2.5602359628005567,1.0871612567768372
-1.6114359387287527,-0.32073209166214234,-0.7290151674528618,-0.6077857449082433
-0.7766016927972275,-1.7696308188501857,-4.081686431363314,-1.7906650586099753
-1.3335842521008097,-1.756810085010744,-3.975103221545801,0.17208835658293786
-1.9591507752905737,-1.1118809239650225,-1.3163089793368035,1.1329229005037016
1.4921126161777627,0.7084987354062937,4.708654833640056,2.53131727410403
-1.3531216168785618,1.9788740739160735,-4.791247724110268,-2.397566425160621
0.8829237485307972,-1.1845680691464953,1.142200332339813,-5.460902698294415
-1.7425825442946041,-1.9770933764118586,-4.357469383960595,1.9363100595278544
-0.13812713698095402,0.1728027764722211,-0.2870359675478612,-0.7021319526084931
1.734271927693293,0.6528797237730104,6.049991040857674,2.5703014017453873
1.1133847901643654,0.8441162540024827,2.753863021026895,2.567884904678734
1.0002925705891528,1.0803661536242002,1.833979342057412,3.3220967812209334
1.5093585112996482,0.6407160398136811,4.88636309455746,2.21557249566533
-1.190267174036125,-0.641162464190089,-1.374887707970614,-0.756015659681027
0.81529963280579,-0.9331637428360713,1.4245181859210105,-4.387943599435994
0.4922353778931048,1.508355263157438,-1.0483691768589667,3.5016421722295856
1.3781588222371202,-1.123749083938042,3.3928273801326583,-6.344907595896274
-1.9151593304701362,1.205117864983527,-1.6147924683559065,-3.205749716911849
0.642258877722548,-0.09311221471878417,1.6883443369286857,-1.3058287224926628
-0.6866097585341286,1.354008701459783,-2.7351261201827706,-0.15133377220525546
-1.0504479301392,-1.1849080319670184,-2.401462050564623,-0.8804476847639018
-0.15464992343288086,-0.21347903053506911,-0.3309565445261588,-1.3609290296165901
1.6422670717040213,1.4497338746981314,3.879846970764086,6.661168159697512
1.0478813979369193,1.0672929687488928,2.054703938875246,3.3713788336994543
0.3756932383364764,1.8368539285764647,-2.481500468922091,4.053895058708871
-0.2179396712627848,-0.7689520008288184,-0.9796688217940821,-2.20273370910265
-1.4384710876795817,1.6007412706994097,-3.3701157209894452,-2.403757532114332
-1.164163461785757,1.704203905747224,-3.8773613101786095,-1.5595360255125446
0.6551607287084029,-0.38625374491848463,1.5903650823949775,-2.278624059811257
-1.7246893479218843,-0.023154430286376648,-0.4753614766504408,-0.966440462028526
1.0271299226235326,0.6640477812862495,2.6682962673644988,1.6922222549942472
-0.7602093255363878,1.8740326769618143,-4.45449890676095,-0.10124888084895556
1.7972665299186987,-0.5540800579885929,6.5176953287427555,-4.099819202213806
1.0824128712958845,1.2681202419484494,1.7283144184993762,4.281499828368604
-0.4502904451817473,0.9695929845488349,-1.6379299610278357,0.06598905578248182
-0.7713054359112341,-1.755676837328453,-4.0300999534878885,-1.8030274979871472
-0.5956221737168974,-0.19623319684505525,-0.8749860411545831,-1.1587047071695753
-0.9305656002707687,-0.1679280085772148,-1.0233786801989504,-1.0233199609465682
-1.4762586280260863,-1.223017972703773,-2.268950680787157,0.16494572346228908
-0.22360080583184194,1.9671640137170092,-4.266938548158248,2.054609110092971
-1.634771046018256,1.8014791721137602,-3.8423929266965677,-3.2870536369255072
1.1720394589072702,-1.3976968768094253,1.7641988516073654,-7.071705536043051
0.211689377752168,1.3680910609298853,-1.403482002838823,2.3154028126528723
-0.6500798404255228,1.4339728772804468,-2.9338340946993355,0.003552036086892363
1.0277073816306856,-0.19753939523034036,3.0725754128516023,-1.801104179742845
0.24243695175878788,0.8643036528966634,-0.20337122531484753,1.1476855917978321
0.7286085532294249,-1.1298118448838745,0.7116127254580212,-4.906004837212364
-0.07637917553180351,-1.3095859772011824,-1.8619400042906649,-3.41912175994909
1.734718061557997,1.832481100049442,3.1206958941731147,9.022638323537752
0.11285361449030251,0.6469105745397719,-0.18005012416724686,0.43983354225716687
1.8579028666387503,-1.1494112266166612,5.846462627269569,-7.569811278989036
-1.4923477519287283,1.3738638219457857,-2.6450954924222088,-2.3528375283824365
0.10392284154346632,-0.5130106494159787,-0.04453428633280321,-2.132648347690693
-1.7189728374744524,-0.8395669700129602,-1.1879507561106775,0.2072516933600932
0.7509726397442322,1.2745120907639,0.4415241156295171,3.4632715999016135
-0.5163138014761577,-0.9501587719422195,-1.668849353256301,-1.9191573687896293
0.6984426181578889,-0.329786397589912,1.775948259139693,-2.1202465451109376
-0.5357340666860706,-0.08268494417428851,-0.7912939431572512,-1.0767756055561724
-0.14751429319454923,0.7303377085650977,-0.8066612882445287,0.2452049153855813
1.345751416281018,-0.8632870066871563,3.757285251069532,-5.050113437186795
1.3854235624412587,-1.021544704811944,3.646691988320624,-5.873633617891023
-1.9664508220256174,-0.2988109595055488,-0.15526079812663518,-0.4224278051111978
-1.751108234091903,0.690589625008037,-0.9127504508480841,-2.0374151074439526
-0.6270229070145668,-1.307551490922389,-2.570578989521498,-1.9753735080260035
0.6971590609755234,0.896756728479756,1.0761762481776056,2.04387761446037
-0.4869299412601231,-0.7789720781837359,-1.3435566134145476,-1.7993344998209069
1.962002746062804,0.2564891182385862,7.707673599908784,0.5194429451158393
0.9500388422247172,-0.8300374791917622,2.1136892693221006,-4.237210649852454
0.8877509075396586,-0.3350027782428304,2.4513766274863897,-2.26480359731242
-1.942772341921819,-1.0019011870764318,-1.1149862999724123,0.8891294570285964
-1.8026136657902327,0.4246117436076351,-0.5361064362962806,-1.6815983761490128
-1.958115093905958,1.0657265079549423,-1.2177884565874129,-3.0421773064946365
1.2121841075655229,-1.6195983521797368,1.2706597033821498,-8.165699470662645
-1.816875939344913,1.5848959259056525,-2.844608795671702,-3.5893266964762107
1.9006204971061416,0.9864149403905702,6.440584833606548,4.722430789497242
0.3082285276405141,-0.06433714287983872,0.7073226125785266,-1.1683353714045777
-0.7858822297203925,-1.263576170033876,-2.5507783179279677,-1.5411082242121996
-0.39095844197800256,1.3433366879758895,-2.43362183786417,0.6362957387858912
0.33328921581320303,0.9361997686447552,-0.09880987380670725,1.4964501107617356
0.3684799354251367,0.1597930741970348,0.8472035070998472,-0.5626527682829154
-1.798581748532969,0.8595386367953668,-1.1010738590540639,-2.372823735007377
-0.3765751355532907,1.2720543010006637,-2.2294635830838896,0.5860605603403846
-0.41743104761321614,-0.13389973305375147,-0.6785425542268311,-1.156011654419988
1.7684152192568035,-1.610986883622981,4.068844087007411,-9.919761213289899
0.32635568141574156,0.4439077366082529,0.5621653150031541,0.17755909694951755
-1.3509887163201637,1.6107952931308733,-3.4714683973884997,-2.1307419443811337
1.5790804190757273,0.6154019617592801,5.272936233522659,2.1743422988682974
-0.8411891059986378,-1.0942246320175695,-2.1721066452604734,-1.3475495840980436
-1.3044366652296824,-1.108754578262658,-2.136655031682235,-0.32490890727114685
-1.9745023096318182,0.5693738955581709,-0.3745318814653391,-2.109712352531006
1.811117946875875,-0.9082458544944463,6.077473579041287,-6.106372443489905
0.19561198661460066,-0.4681415217966278,0.21033153810644947,-2.119431229784097
0.8421690606111785,-1.508138455275057,0.11910524759363694,-6.556492002851291
-0.046523892320885274,-0.9221556245185965,-0.9412543079163679,-2.758506711080789
1.2150203442130345,-1.4190147329636136,1.8927123129098344,-7.286293004504861
1.221201544064058,-0.9748278265586245,2.9834470079195436,-5.330578147097253
1.8843067834428409,-1.3920475162694794,5.381429333462361,-9.030184188101636
-0.13218078220722296,-1.155178035301438,-1.581326098472423,-3.0049713980133816
-1.7625228654827203,1.5046137843177396,-2.6824215195749708,-3.294604828525525
0.7465857165431005,-1.9927938920865005,-1.9206658311048876,-7.9611706958652295
-1.050498567657157,1.2975354753327015,-2.681048204411435,-1.1310473659772997
-0.6165040572571985,1.9459660259467033,-4.639714636038615,0.49254015133178797
-0.5159036430607524,-1.1992251288459768,-2.203791626853798,-2.161081032048674
0.23465487292470444,0.7403929806036609,-0.023809110490454866,0.8282596027631122
1.2959144764994366,1.5650543282791745,1.8218282329343038,6.186461777608517
-1.5132454981301486,-0.6652695216637543,-1.1791625951038562,-0.31710682592576145
0.43994934838468414,-1.374483546398542,-0.8157508934068367,-4.9583733740041005
-1.2806467495239624,1.1720171441284637,-2.294861588112674,-1.6578456037720213
-0.2112229997538866,0.3554867088278755,-0.5042016440360175,-0.4392005203667696
0.9995413915598603,1.712205625309315,0.06651767322028057,5.847252037335217
1.1187599372965318,1.0900873704509149,2.300853196676213,3.619266897328643
-1.5404901859292575,1.5253567145876903,-3.0345834656519095,-2.648880668551884
-0.8446312789610158,-1.5685161761872104,-3.4361035554836583,-1.48739670444633
0.23196558252837818,-1.5550614393063613,-1.900476883483086,-4.83156434388496
1.0676019742547784,-1.25207674248279,1.7072817548759422,-6.177592689351817
0.4891503086982656,1.617832409785526,-1.399813064256302,3.8183912649083496
0.8622378937181407,1.0302950560769149,1.4064220702232442,2.837308990273775
1.72894083933266,-1.060516053727619,5.32242380436364,-6.788171139570418
-1.0033336533274833,-1.2909914981622639,-2.6666479350827386,-0.9913925637927976
-0.012778581855153792,1.1118688078210055,-1.2616461173613827,1.1953214024961452
0.270539162487192,1.6170987494543967,-2.0007386020733184,3.1091745815817493
-1.1082126660762306,-0.5475715206731828,-1.2881245891530162,-0.8814916517610782
1.391918505496868,1.2061402931265448,3.2664997302349827,4.769978574709599
-0.5331414020313696,0.0004560029268825261,-0.7820432574414341,-0.9995742222257721
1.9093671181023577,-1.2557839991957676,5.887423575259103,-8.307073349398488
0.7588429408668489,0.10514379456416512,2.0824732731017943,-0.630137158309728
1.1198605428747967,0.6328085763849036,3.09336202689114,1.6829318645422582
-0.2990879249692471,1.715580544183691,-3.451938866657694,1.4049422382123584
-1.9251290378613097,0.9552120141128304,-1.0565662552112975,-2.7673887431395334
-1.0015093007770743,0.9967222936590048,-1.9934530526880314,-1.0030087074646936
-1.7537093068966665,-1.3184613603913644,-2.1702626395423934,0.9874731962212229
1.378237765298345,-0.8215908343052432,3.981003369276881,-4.907876699535409
1.5681168897086333,1.1566545616835122,4.2573745841434665,4.940848230835927
1.9718869017013811,-0.9600145571316356,6.910483806599585,-6.706109375564321
0.8870217879921412,0.3317508484788245,2.4507926028906373,0.2520421585288428
0.503830759794659,1.6238031507786497,-1.3752297183740887,3.8838502519848355
1.4029611707427465,1.8609800769692697,1.3109755412208017,7.943725728966005
0.6837412024278984,-0.9920441448613664,0.8508328513996253,-4.340691202660866
0.1222071604851096,1.3051073491936367,-1.4439562818751885,1.929201624933679
0.18884814897700952,0.7001504672279566,-0.07685075543346409,0.6647451739386891
0.7806900640945602,-0.1498140457293684,2.1484128560672877,-1.533544765384189
-0.6836577839333979,0.019284171847933962,-0.9002994816179319,-0.9877992046852307
-1.3422425500334407,0.5405040137023511,-1.1750146257749592,-1.3699669439056048
-1.2345198835888462,0.5436888318226036,-1.2405979700501013,-1.2550116830951856
-1.42171483560127,-1.3066662387261676,-2.5295332568605837,0.1020810761002715
1.8024227945027897,-1.9676637052876602,2.981873062042461,-12.028451239227916
0.201080468845519,-1.6336382779397711,-2.2261797305078495,-4.924262057583773
1.1160025854106452,-1.2873621915543447,1.8201655292209296,-6.448123451377816
-1.5223359277595447,-0.40635915910143616,-0.8922929447572017,-0.5754880232543258
-1.8141826265324092,0.20625721696410704,-0.3796486902025662,-1.3358620852982033
1.667637033722753,-0.09361939009452946,6.107522753487457,-1.4994851041814077
-1.6161294230859382,-1.96971233244102,-4.500151206578032,1.427195446064287
0.15225442896546104,1.9579924956823773,-3.5060443440779836,3.5122110500623114
-0.880916678130129,-1.8829180518002118,-4.531199552247541,-1.4484482728342303
1.0879160369998653,-1.8039260859087722,0.10524405413907978,-8.532892408662644
0.6563824054733862,-0.22689835074302067,1.6921198115918985,-1.7516608720033373
-0.014087405866069158,0.4562749081929578,-0.236163148574595,-0.10030564325051972
-0.09186691021957571,1.7929579756511758,-3.389992593697022,2.256488932549114
0.24252676175479282,0.1673987137603552,0.5158504243082304,-0.5840052365388567
-0.04638065901479438,0.40946048004088453,-0.25826803721425373,-0.21906113372785152
-1.6755623202205667,0.7525479206737371,-1.1099439244085696,-2.0167860387350256
1.2726383671524095,0.31612494581939465,4.064950166483855,0.4368753613662659
-1.171305759568865,1.506064681213322,-3.2388851607367197,-1.515995108350177
-0.6482045123084319,-0.16979123349296144,-0.9050689978109131,-1.1194635795848185
-1.6343603864045169,-1.210723210875289,-2.0634375935128815,0.5360696877595315
1.5041786435025282,0.7806433794304222,4.661506592725612,2.909740957922608
-1.0246737660862895,-1.7881475851506963,-4.196862991547386,-0.9117593295124569
-0.3839654566322608,1.4854813129416988,-2.8271561724766943,0.8302156045986984
1.5796262396613963,1.3214595827948266,3.9082161073893182,5.817743628859072
0.40506658513754346,-1.256394904020841,-0.6043160461794608,-4.53063699475355
-1.657927036677588,1.8347331037533943,-3.933377576417211,-3.414241028093489
1.4102447736886403,0.6992914936790906,4.320271275961471,2.3709273358499017
0.4581916432329014,0.03916571897538956,1.12478891485141,-0.8857777517777573
1.5961720279509506,1.0298648852049759,4.679487516936693,4.347412815076151
-1.3800343282214707,-0.378084558342783,-0.9985218426305127,-0.7126297777185782
-1.2985127796544451,0.6377062639208031,-1.3175593994268056,-1.3807269388921002
-1.639745727758847,-0.6233411794876402,-0.979279629859346,-0.20244028697324312
0.5596898667243639,1.7553413953476569,-1.6485909338583946,4.475576373931092
-0.27263572773541656,-0.24341765029296214,-0.5301933679071598,-1.3541066041233907
1.3451274105934354,-1.45920363977226,2.37034730959206,-7.844036906535273
-1.793359203262395,-1.4505392533033783,-2.4746452999727797,1.3015973326031949
-0.5557200844241681,0.7603994188054006,-1.3808226327355229,-0.3243396208184499
-0.4202491086718725,1.54061650220924,-3.0373881108836747,0.7863475807012581
1.7819740390125514,-1.0893734353403253,5.552645072114627,-7.061217231813407
-1.5535387948037274,1.4358408103629317,-2.7552336353509173,-2.589587183396609
-1.3673640030795915,0.976777759993944,-1.8191384816601248,-1.7176659760609834
1.4983970003834055,-1.1311261497566312,3.962541204861538,-6.652004359214397
-1.6299313837829836,0.048698746846930874,-0.6055580196697168,-1.0613537379795688
1.6687540575788478,1.2173380057048089,4.640336399710202,5.4975514843393025
-1.4149885329994616,-0.7979946527522617,-1.4645799833001574,-0.33768273942584814
-0.38847621289862255,-1.3578649448687634,-2.469835866312639,-2.660733426916699
-1.1678059148408266,1.3655138797174122,-2.8364693306453326,-1.4582826116276535
1.6377106470523048,-1.3762512566760727,4.0634499360706196,-8.260305185507182
1.656624411148274,-0.4366260188328157,5.86701098158712,-3.3199026803474885
-1.0437762720865846,0.12522796558599802,-1.0137656813670093,-1.0109640269886842
1.748680013660934,1.5642817365186992,4.1082644662931145,7.599419889807535
0.3391411311112833,-0.8814907991238856,0.016272940093940758,-3.3608811716058984
1.7244469544368957,0.6960659764438457,5.938103363977752,2.792789659219159
0.5955016785305487,1.4292294821116105,-0.49707130634322394,3.5606760754288427
0.9179042865838545,-1.4211590911096232,0.6586636902531935,-6.4512942255135215
-0.893616887698133,-1.249141984715291,-2.5490383313954244,-1.2657752240818878
0.46947946737200486,-1.2697310049963026,-0.4528469200210097,-4.731687281855375
0.12793324130331563,-1.040598380022506,-0.8106115916684602,-3.347451007347529
1.5665717268653956,1.7480652101836363,2.531558450090458,7.973069490348671
1.3834409548178797,-1.6456760830665584,1.9725410147258755,-8.844743549490213
-0.07934104657626317,0.9984410673571209,-1.1492716564659364,0.8384474162565714
1.5036255465027262,-1.9737371475059464,1.372502549656164,-10.882997489154615
-0.7503252345220397,-0.9387015072514528,-1.818823031199675,-1.4687401573536287
0.46340519804502733,-1.8078659515835946,-2.12682452523005,-6.291280861832105
1.978606664094233,0.4322880685090529,7.6852246852112875,1.5752322433389785
1.3441336708957983,-1.1193402717455085,3.242040023076102,-6.247766440376599
0.09509446171917801,-0.6600700883243555,-0.23646064141250628,-2.445678196140981
0.008782597937875725,1.8215068377837138,-3.3002448301905347,2.6750087999621193
-0.5861615083657785,0.7810068760222766,-1.4387094432359882,-0.35357858494197125
-1.5289369686425283,1.0444497831309008,-1.8111010326854389,-2.1048962043772095
-0.9274844500255166,0.3165985173450938,-1.09497611619701,-0.954083368787229
-0.11460470314262672,-0.7894975844775138,-0.8393816041986729,-2.3980348963532947
-0.9110110269507112,1.1380413910118703,-2.2872191703318654,-0.7974537306525393
1.4252689666038236,0.8426079383456218,4.171941422608519,3.0871017677673294
-0.27184058187613624,-0.10014260680245002,-0.4798124034947063,-1.1458395645973578
-0.8342676010235248,1.8596414719695895,-4.430799176198724,-0.38359431522867293
0.832740513890732,-1.7679381394080935,-0.7666674735172871,-7.4803437082916275
-0.4655205388420054,0.5041815937863401,-0.9685307851131938,-0.461050586854596
-1.4233529561583276,1.4638691809669693,-2.9636852534969105,-2.239466690382873
-0.5697245337532109,1.6635319682489276,-3.582201632532259,0.43155398650949217
-1.4520879897660435,-1.61883959523299,-3.4162580846034083,0.46371587672511616
-0.7669099301863573,0.8889626224672038,-1.7359235634980394,-0.5855832805348011
0.6377357989322534,-1.938353808183054,-2.0750369385934815,-7.3490228453160995
-1.837896466519262,0.5237434012558846,-0.5722366617536174,-1.8776854905501714
-1.2631378416493049,-1.9604473323775826,-4.774112219318525,0.03173575941794926
-1.089609749321328,-1.1564417808286311,-2.3293276852726645,-0.7927430838304725
0.2105351379273035,0.7668859104397545,-0.12271867947433546,0.856684682737388
1.9080059646064997,0.8996524160801935,6.647124220428049,4.232389184067703
0.9159749318526202,-0.6514232934457547,2.246607632243939,-3.4962214005338783
-1.0316404760945312,1.0789147329372786,-2.1630558812216307,-1.0682747516310789
0.7259244323284864,1.05864700204175,0.8580816711764229,2.654289452070323
0.09542335890245379,0.965561880136999,-0.7323574091445622,1.1153980759356799
0.6539447733420918,-0.9458100082215903,0.8409767416134986,-4.128635039345481
0.8832886457547344,-0.0526607100644525,2.5440029728442095,-1.1983506346835309
0.966068991886595,0.6183498505623231,2.4830707431675245,1.4314369346565865
0.9395373806649627,-0.6688386562641888,2.3144601028834186,-3.594475150916236
0.6738034834221303,1.4986892784298163,-0.44445145216442605,4.017022669606451
1.6206882444335604,0.055389082180520965,5.864938924087456,-0.7096849669190886
1.129993233132561,-0.29050746574210917,3.452476585538598,-2.2375578724103637
-0.2742041130313484,0.35325798621842797,-0.5980115352864873,-0.48721361312767275
0.5340032577919138,-0.7899618965795039,0.729126196868718,-3.4236082457688757
0.5109775010295494,1.5975136865500361,-1.2689969700971848,3.827614475927753
0.1508809765957051,0.45863335124652727,0.11418247141426344,0.05566479836392868
-1.1972630921627125,1.0546973257160919,-2.073473721343081,-1.4161057115329996
0.6438301389083505,-0.810839072926778,1.04471752339869,-3.6657634117630873
-1.5001997853185127,1.7266676033733872,-3.7311811873065106,-2.727357529047598
1.6926892705020662,-0.5416604525124162,5.957179461660994,-3.917046577470954
-0.22433170836463212,1.1269732250496411,-1.668407351330259,0.7483147923861122
-1.0965184642648023,1.5679001265649943,-3.4489949929384895,-1.3026626246732849
-1.265883962848939,-0.8866260745864536,-1.7154115144363278,-0.5285206914475098
-0.6922139994906757,1.0658913057221868,-2.0413920535046226,-0.3438671560682134
-1.3093224963275971,1.8363904292736684,-4.276649401993591,-2.136073743630077
1.6844183618309008,0.48713613841834347,5.968800323981761,1.6153543893632012
0.5471425347374832,-0.403934538730522,1.2304869112144847,-2.2498886122391117
0.7147376153118614,-0.2046933094256671,1.8984257384417773,-1.7019906345497229
-0.1930672836327103,1.0971648047616522,-1.5526302000637817,0.7706763524178142
-0.27676229747780523,-0.6986626376623253,-0.9650567069156949,-2.010598321801994
1.0918135782793028,-1.6480201021279104,0.6597137892559728,-7.894701653816813
0.07261428324014796,1.0467526272955245,-0.945189662139307,1.2455236381126618
0.33958831720988725,-0.21193725719957213,0.7495794586159399,-1.5678173474521078
-1.3785646243801564,-1.106848503183533,-2.0818024341675385,-0.16197262429317494
1.9160586606556826,-1.9839847764169547,3.5672025193307797,-12.570831979759378
-0.34654172436718955,0.7803973721627964,-1.182012340485592,0.019914242243755043
1.391907714180387,-1.8791807220689352,1.1899023269601199,-9.989653730911511
1.413667885596118,-0.29175130998625587,4.740673835079338,-2.4083815349888473
-1.0765832285253176,1.6972749421098534,-3.874877238222645,-1.2599655895237882
-0.6563685279493852,0.6164437809279502,-1.261920346461074,-0.5763410322465635
0.3993819346097425,0.2730212719996312,0.883729183947809,-0.23587792839908672
0.23095705173305703,0.7606312852466868,-0.06330468888468654,0.872608888686375
-0.37777539417357,0.5002378760531347,-0.8630744725422952,-0.3774793695067753
-1.3940841194699103,-1.6591840881044715,-3.597589545000692,0.3077162007982732
-0.42825080554144845,1.9034114422215715,-4.296077977016001,1.1765479176267468
0.12020105495341138,1.3204271328817674,-1.4886774097316289,1.9582877344865284
0.19400354036152656,-1.4549968726506601,-1.6913714450273414,-4.474542834319674
-0.17631542983419912,1.419200016438642,-2.3356724155302215,1.3379463110391208
-1.3011599739512385,0.337886039732779,-1.0234696459359904,-1.2035155018488217
0.7289644836468177,1.670652022319974,-0.8017599939697115,4.77699602224793
-1.6209390583597139,0.4464174597854971,-0.8137232342046881,-1.5543960742290839
0.13804685443820874,-1.2847368840509419,-1.355398218344222,-3.9241815393498403
0.24072308622954086,1.8358652925548085,-2.8310075957043956,3.5556009033606015
1.2008537895706026,-0.4178298694333584,3.669175603276585,-2.839164903076394
1.7180908721878976,-0.5063750604435833,6.131602287631923,-3.752746859390597
0.5569802637560324,-1.6917097480714807,-1.4376943299942684,-6.26791737950197
-0.3794179534374127,-0.29197830396314206,-0.7001292534693837,-1.3623929868506397
0.12186575795144705,1.8244522014490516,-3.0700430565083163,3.093580903649653
0.5649019776820223,0.8563811844553961,0.7155294666638774,1.6803052184078444
-1.6212447930781444,0.6993785118988174,-1.103185209979098,-1.8689705178157627
-0.14271978349963366,-0.69129525899146,-0.7429597655011548,-2.185267498587751
1.1476539567390298,0.9742479002206283,2.663258546812507,3.1846947155070477
-1.7965529222056795,1.5151294387655563,-2.661120658339622,-3.4137615639371104
-1.534565088532723,-1.2452084835961115,-2.264784333741729,0.33128996655050624
-1.3905029411673162,0.6747384781521051,-1.3027794668386943,-1.5269747204743118
-0.9640185240159145,0.5006430678471223,-1.249348814769385,-0.9639722469553197
1.733527041758677,0.9278378799765026,5.611286956506653,4.072539870567622
-1.4835108547160596,1.0497509910538394,-1.8681943965902634,-2.015131997846945
-1.344001554697217,1.3965822050122418,-2.832104785722753,-1.9608528995733576
0.7432838629668503,-0.5628590917976979,1.722228269661295,-2.9624463437102078
-1.578398746356886,-1.699446243076224,-3.553572423318675,0.9659151529924159
-0.8631036505683829,1.968072000514696,-4.854566788722215,-0.46115625542191685
0.7969755490497437,1.6335208030249428,-0.43926909003262615,4.87079388379985
1.943158319432443,1.5858630399381561,5.1472193118025125,8.334891998948818
-0.9407155380149987,1.3645769602481326,-2.8585556330071826,-0.8382035781491219
1.3708429280449188,0.06623055410384326,4.616509703163702,-0.6859555183648136
0.5591072032306106,0.7303546759069599,0.8973973185464159,1.2774024722393986
0.15083895208756548,-0.5565910537234893,0.01463669255698169,-2.2810933300169083
-0.8815064674684763,1.8158944861425401,-4.283432067551081,-0.5696564952649088
-1.535375534021628,0.7226949759837473,-1.235661065883206,-1.7738264174040927
-1.4293858482863602,-0.9108677518742563,-1.6453078546958646,-0.21777255536956508
-0.08737994024911533,1.9123238068344466,-3.824106968726081,2.4904501337125837
-0.4555817429506597,1.4751307686299717,-2.8796195459502094,0.6061762439547658
-1.5526345094643785,1.2564431282358655,-2.273244433440193,-2.3887076636850337
-1.7161765883446338,0.41232167686634247,-0.6571002595209134,-1.5905902636773515
-0.22622418290090396,-0.7895036416048269,-1.0245869849799092,-2.2217976507709736
1.1247319796163837,0.5489860361920398,3.213100317270709,1.3328963749201286
-1.4666813055134185,-1.1879687699781067,-2.1934783575275874,0.10880563296510548
-0.03198972195317973,-1.39614872905854,-2.012187375247494,-3.7029726388213438
0.10360201908912359,-0.9771359461349487,-0.736857240691451,-3.156738406158181
0.07152603249610046,-1.5390224480341748,-2.22042205723627,-4.29820523532899
0.8314330966141359,-0.1516575128892783,2.331147186157881,-1.5555011769112184
-1.2567718645995032,-1.890835474345793,-4.509327000594574,-0.028973299202688985
-0.9447634527999744,-0.8031799774498061,-1.6420470000296903,-1.0887297774690434
0.0754678520112897,1.6028335236735543,-2.412444203902005,2.447591853673768
-0.987576073320533,-1.932186226198331,-4.733189258756411,-1.0480106800107283
-1.3864882870242465,-1.4973370645170565,-3.0926450887696193,0.1574064743262218
0.6799198658701124,-0.761993761949086,1.2414962624957364,-3.5601769167347417
-0.4551791785944497,-0.009127523468476895,-0.703253584247649,-1.009945729666988
1.8245437492197816,0.6953393785621618,6.494550539877327,2.928032990608243
-0.5645337914551805,-0.2821398552229235,-0.889972079120812,-1.2457247460666216
-0.4712865891402913,0.2467354583823771,-0.7813405156002546,-0.7390953084372394
0.4329170289175228,-0.7501007780349664,0.4906000345531589,-3.1496643565011726
